latitude,longitude,photon_rate,lognormal_height,lognormal_sigma,lognormal_mean_error,gaussian_height,gaussian_sigma,gaussian_mean_error
71.62262540218512,-156.4629187803994,7.462,-1.8311308080320254,0.009721380366239304,0.009021011126503385,-1.8285403410253813,0.0050581856740240395,0.008957158944880693
71.61983146511203,-156.46411454206734,6.104,-1.8237707924415179,0.008857361235811349,0.012314755215304967,-1.8266510718698232,0.005003837690719231,0.012261959058337468
71.61900162940314,-156.46445925271027,7.217,-1.8118765375684842,0.008132916250432165,0.009036247041876383,-1.8249432484184709,0.005034662793052509,0.008974078355184543
71.61251890399876,-156.46725603795136,5.047,-1.807763539339404,0.008734004375547607,0.013246256585198945,-1.8092458883583202,0.005673759382093678,0.013213972186781907
71.60800821111587,-156.46918403032302,6.293,-1.7934199135857753,0.008970458868983885,0.011205655766840248,-1.8055287532452344,0.0051656833931141,0.011164259260431303
71.57600218379893,-156.4829203046204,4.144,-1.774560057113961,0.005984029438690907,0.01116777349219456,-1.783792969262111,0.005120720880275407,0.011120208724636435
71.57500490347336,-156.48333602042564,4.886,-1.6851062985372,0.028390597687147495,0.0025998367700213526,-1.7005216521382958,0.05793972204867452,0.002783497230671821
71.57417602423162,-156.48367727853005,6.769,-1.6283477484041775,0.01738071622750729,0.006866387347719989,-1.6407758470074116,0.007121555576681398,0.006703535878974497
71.57330276530938,-156.4840470097663,5.558,-1.489612619215186,0.08996623724212507,0.0031477284283794498,-1.4947154199534942,0.11559467564650162,0.0033369384945257188
71.57236542988848,-156.48445365303832,3.675,-1.8331030331814424,0.11153867508419639,0.0033655975949191687,-1.8331030331814424,0.11153867508419639,0.0033655975949191687
71.57140865991278,-156.48486111969729,4.809,-1.7614515205272938,0.04532532043465476,0.0019921966795643804,-1.7614768271078283,0.03809627923499402,0.001982770463099963
71.5704441552471,-156.48527420762082,3.241,-1.782759250903714,0.005133012693286788,0.008838294833543425,-1.771515841561398,0.00558779397589206,0.008891368755741983
71.56780106471845,-156.4863970867191,6.349,-1.4909380056029489,0.27887479987936153,0.002080010976783388,-1.495141585735799,0.2712962467812583,0.0020446207416865963
71.56686102132632,-156.4867856407816,6.482,-1.3933134238680693,0.30752079879923705,0.001078758893684288,-1.395482486210456,0.30687924278999773,0.0010683035236535876
71.56598574959345,-156.48715793892012,6.859999999999999,-1.7124025935881757,0.11539034926240174,0.002553453819724109,-1.7068914761547056,0.1433537578814782,0.0027049945796872262
71.56505326548371,-156.4875669502669,7.0,-1.6875078594882327,0.19499994200705437,0.007344636354215666,-1.7395912387708876,0.04316411860429372,0.0062937339476391305
71.5641660603748,-156.48794055223735,5.383,-1.671230393307127,0.09113483813373309,0.0019021658163801123,-1.6673560704516468,0.11099209530871094,0.0020114477390643743
71.56319350224405,-156.4883428649898,6.593999999999999,-1.6109014811826519,0.007373174627319772,0.0010111644558732722,-1.6111804058255352,0.008411607043550016,0.001011328733371244
71.56142857281867,-156.48911000856518,1.876,-1.7685201318936403,0.023718747635889378,0.008528744340818163,-1.7804771601292315,0.005114583863518064,0.008370096609297729
71.56051924325018,-156.48949605362827,1.638,-1.760011602525994,0.012409362208044814,0.011355724667716525,-1.7628585296235193,0.005152986459333087,0.01123510726126401
71.55953701547368,-156.48990704396186,1.554,-1.7492029605947261,0.005797367234293377,0.008429121940858313,-1.76032352752213,0.026007030863944305,0.008679102618023146
71.55864895920354,-156.4902865284695,1.505,-1.7622999622901248,0.005087059813868772,0.0121924833850619,-1.7512209423628413,0.005452058562851874,0.01225728422932579
